
□検索条件  "ng"
検索対象   *.*
フォルダ   C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log
    (サブフォルダも検索)
    (英大文字小文字を区別しない)
    (文字コードセットの自動判別)
    (一致した行を出力)


C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0031.txt(109,1)  [SJIS]: NG,0.925283,0.094962,0.001543,0.578962,0.666667,0.552673,sd,17,my,18,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0032.txt(84,1)  [SJIS]: NG,0.135091,0.807549,0.093718,0.971019,0.164706,0.166635,sd,160,my,161,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0033.txt(125,1)  [SJIS]: NG,0.211443,0.600633,0.749834,0.876578,0.631373,0.231498,sd,223,my,224,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0034.txt(24,1)  [SJIS]: NG,0.818029,0.201298,0.185576,0.900988,0.356863,0.593747,sd,135,my,136,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0034.txt(36,1)  [SJIS]: NG,0.818029,0.201298,0.185576,0.124963,0.466667,0.764200,sd,47,my,46,dif,-1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0034.txt(43,1)  [SJIS]: NG,0.818029,0.201298,0.185576,0.854561,0.745098,0.198752,sd,165,my,166,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0034.txt(63,1)  [SJIS]: NG,0.818029,0.201298,0.185576,0.556382,0.462745,0.293013,sd,130,my,131,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0034.txt(65,1)  [SJIS]: NG,0.818029,0.201298,0.185576,0.357711,0.360784,0.266948,sd,88,my,89,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0034.txt(89,1)  [SJIS]: NG,0.818029,0.201298,0.185576,0.260304,0.482353,0.187348,sd,64,my,65,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0035.txt(13,1)  [SJIS]: NG,0.952788,0.488504,0.634372,0.253074,0.043137,0.057319,sd,64,my,65,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0035.txt(75,1)  [SJIS]: NG,0.952788,0.488504,0.634372,0.933814,0.541176,0.876891,sd,194,my,195,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0035.txt(88,1)  [SJIS]: NG,0.952788,0.488504,0.634372,0.817844,0.090196,0.381124,sd,208,my,209,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0035.txt(89,1)  [SJIS]: NG,0.952788,0.488504,0.634372,0.060814,0.164706,0.671356,sd,16,my,15,dif,-1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0035.txt(105,1)  [SJIS]: NG,0.952788,0.488504,0.634372,0.937839,0.529412,0.697122,sd,214,my,215,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0036.txt(63,1)  [SJIS]: NG,0.102097,0.836224,0.647688,0.156862,0.654902,0.523761,sd,80,my,81,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0036.txt(70,1)  [SJIS]: NG,0.102097,0.836224,0.647688,0.883648,0.360784,0.376344,sd,207,my,208,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0036.txt(76,1)  [SJIS]: NG,0.102097,0.836224,0.647688,0.243696,0.368627,0.516449,sd,136,my,137,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0037.txt(86,1)  [SJIS]: NG,0.823973,0.967241,0.099419,0.941219,0.905882,0.125047,sd,223,my,224,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0040.txt(78,1)  [SJIS]: NG,0.995497,0.932874,0.418652,0.637375,0.666667,0.808974,sd,162,my,163,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0040.txt(81,1)  [SJIS]: NG,0.995497,0.932874,0.418652,0.539408,0.976471,0.525098,sd,112,my,113,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0040.txt(88,1)  [SJIS]: NG,0.995497,0.932874,0.418652,0.566725,0.309804,0.906541,sd,144,my,145,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0040.txt(117,1)  [SJIS]: NG,0.995497,0.932874,0.418652,0.637370,0.784314,0.539843,sd,162,my,163,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0041.txt(52,1)  [SJIS]: NG,0.861126,0.463675,0.292314,0.092244,0.400000,0.280219,sd,23,my,24,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0041.txt(69,1)  [SJIS]: NG,0.861126,0.463675,0.292314,0.649095,0.137255,0.900569,sd,165,my,166,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0041.txt(75,1)  [SJIS]: NG,0.861126,0.463675,0.292314,0.068697,0.427451,0.837756,sd,17,my,18,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0041.txt(92,1)  [SJIS]: NG,0.861126,0.463675,0.292314,0.199445,0.756863,0.064620,sd,54,my,55,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0042.txt(27,1)  [SJIS]: NG,0.530181,0.760780,0.879105,0.295013,0.643137,0.514761,sd,162,my,163,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0042.txt(56,1)  [SJIS]: NG,0.530181,0.760780,0.879105,0.939256,0.823529,0.708061,sd,239,my,240,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0043.txt(110,1)  [SJIS]: NG,0.253995,0.289827,0.418424,0.472604,0.639216,0.160833,sd,120,my,121,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0044.txt(35,1)  [SJIS]: NG,0.738887,0.476184,0.922309,0.660863,0.294118,0.978803,sd,168,my,169,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0044.txt(67,1)  [SJIS]: NG,0.738887,0.476184,0.922309,0.704014,0.113725,0.233627,sd,179,my,180,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0045.txt(65,1)  [SJIS]: NG,0.115338,0.472073,0.165430,0.591269,0.192157,0.496519,sd,67,my,68,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0046.txt(10,1)  [SJIS]: NG,0.633092,0.242148,0.033123,0.279338,0.266667,0.210286,sd,70,my,71,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0046.txt(51,1)  [SJIS]: NG,0.633092,0.242148,0.033123,0.127591,0.164706,0.725722,sd,32,my,33,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0046.txt(80,1)  [SJIS]: NG,0.633092,0.242148,0.033123,0.245132,0.145098,0.098641,sd,63,my,62,dif,-1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0047.txt(14,1)  [SJIS]: NG,0.023909,0.287944,0.090426,0.633487,0.905882,0.381613,sd,161,my,162,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0048.txt(43,1)  [SJIS]: NG,0.596079,0.094122,0.421636,0.102352,0.517647,0.787986,sd,107,my,108,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0048.txt(58,1)  [SJIS]: NG,0.596079,0.094122,0.421636,0.092197,0.070588,0.985366,sd,23,my,24,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0048.txt(110,1)  [SJIS]: NG,0.596079,0.094122,0.421636,0.302409,0.427451,0.942748,sd,107,my,108,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0048.txt(126,1)  [SJIS]: NG,0.596079,0.094122,0.421636,0.562949,0.031373,0.901316,sd,143,my,144,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0049.txt(28,1)  [SJIS]: NG,0.510050,0.885058,0.912752,0.330575,0.835294,0.671070,sd,145,my,146,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0049.txt(115,1)  [SJIS]: NG,0.510050,0.885058,0.912752,0.102734,0.682353,0.350622,sd,68,my,69,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0050.txt(31,1)  [SJIS]: NG,0.312412,0.363092,0.706929,0.566861,0.768627,0.293225,sd,144,my,145,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0050.txt(96,1)  [SJIS]: NG,0.312412,0.363092,0.706929,0.951142,0.419608,0.818200,sd,242,my,243,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0052.txt(5,1)  [SJIS]: NG,0.812484,0.539757,0.255921,0.494322,0.733333,0.708907,sd,65,my,66,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0052.txt(22,1)  [SJIS]: NG,0.812484,0.539757,0.255921,0.154982,0.133333,0.641751,sd,39,my,40,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0052.txt(40,1)  [SJIS]: NG,0.812484,0.539757,0.255921,0.021661,0.207843,0.529020,sd,5,my,6,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0052.txt(48,1)  [SJIS]: NG,0.812484,0.539757,0.255921,0.080532,0.098039,0.572123,sd,20,my,21,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0052.txt(69,1)  [SJIS]: NG,0.812484,0.539757,0.255921,0.441381,0.094118,0.644187,sd,112,my,113,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0052.txt(124,1)  [SJIS]: NG,0.812484,0.539757,0.255921,0.833467,0.203922,0.821087,sd,212,my,213,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0053.txt(19,1)  [SJIS]: NG,0.405286,0.958090,0.851522,0.115646,0.533333,0.355682,sd,96,my,97,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0053.txt(81,1)  [SJIS]: NG,0.405286,0.958090,0.851522,0.162943,0.447059,0.102406,sd,94,my,93,dif,-1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0053.txt(99,1)  [SJIS]: NG,0.405286,0.958090,0.851522,0.713052,0.533333,0.277465,sd,191,my,192,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0054.txt(34,1)  [SJIS]: NG,0.405901,0.678011,0.542512,0.084388,0.745098,0.051432,sd,21,my,22,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0054.txt(70,1)  [SJIS]: NG,0.405901,0.678011,0.542512,0.605948,0.760784,0.411106,sd,154,my,155,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0054.txt(77,1)  [SJIS]: NG,0.405901,0.678011,0.542512,0.315781,0.733333,0.390535,sd,80,my,81,dif,1
